DB Name,Ingame Name Clarification,Un,IMG,"Vision Info"
Chevrolet_DutchboysCamaroMS_1969,Chevrolet Dutchboys Hotrods Camaro (Red),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Dutchboys%20Hotrods%20Camaro%20(MS)/Chevrolet%20Dutchboys%20Hotrods%20Camaro%20(DutchboysHotrodsRed).jpg,"Added into the game in Update 2.13.0 and released in Season 110 (September 3, 2020 - September 17, 2020) as a ShowDown Milestone Prize car for the American Road Trip 1: Los Angeles ShowDown."
Chevrolet_DutchboysCamaroLB_1969,Chevrolet Dutchboys Hotrods Camaro (Blue),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Dutchboys%20Hotrods%20Camaro%20(LB)/Chevrolet%20Dutchboys%20Hotrods%20Camaro%20(DutchboysHotrodsBlue).jpg,"Added into the game in Update 2.13.0 and released in Season 110 (September 3, 2020 - September 17, 2020) as a ShowDown Leaderboard Prize car (Top 10,000) for the American Road Trip 1: Los Angeles ShowDown."
Chevrolet_EddiesCorvetteC2_1963,Chevrolet Eddie's Rod & Custom Corvette C2 'XP-63',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Eddie's%20Rod%20%26%20Custom%20Corvette%20C2%20'XP-63'/Chevrolet%20Eddie's%20Rod%20%26%20Custom%20Corvette%20C2%20'XP-63'%20(RogueGreen).jpg,"Added into the game in Season 191 (October 11, 2023 - October 19, 2023) as a Prize car in American Road Trip 3 - Masterbuilders: Iowa - Duality Evo."
Chevrolet_CamaroSSNASCARXfinity_2021,Chevrolet ForeverLawn Zero Camaro SS NASCAR® Xfinity,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Camaro%20SS%20NASCAR%C2%AE%20Xfinity%20ForeverLawn%20Zero/Camaro%20SS%20NASCAR%C2%AE%20Xfinity%20ForeverLawn%20Zero%20(Black).jpg,"Added into the game in Update 3.5.0 and released in Season 141 (November 11, 2021 - November 25, 2021) as a Prize car for the Earning Earnhardt's Trust event."
Chevrolet_NASCARCamaroZL1JE_2020,Chevrolet ForeverLawn Zero Camaro ZL1 1LE NASCAR®,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Camaro%20ZL1%201LE%20NASCAR%C2%AEForeverLawn%20Zero/Chevrolet%20Camaro%20ZL1%201LE%20NASCAR%C2%AEForeverLawn%20Zero%20(Black).jpg,"Added into the game in Update 3.5.0 and released in Season 141 (November 11, 2021 - November 25, 2021) as a Prize car winnable from race #10 in the Road to NASCAR event."
Chevrolet_GreeningCamaroIROCZ_1985,Chevrolet Greening Auto Company Camaro IROC Z28,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Greening%20Auto%20Comapny%20Camaro%20IROC%20Z28/Chevrolet%20Greening%20Auto%20Comapny%20Camaro%20IROC%20Z28%20(CarmineRed).jpg,"Added into the game in OTA Update 4.6.0 and released in Season 188 (September 4, 2023 - September 11, 2023) as a Prize car winnable from American Road Trip 3 - Masterbuilders: Boston."
Chevrolet_Camaro632_1988,Chevrolet Hoonigan Camaro '632',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Hoonigan%20Camaro%20'632'/Chevrolet%20Hoonigan%20Camaro%20'632'%20(BrightRed).jpg,"Added into the game in OTA Update 4.8.2 and released in Season 197 (January 4, 2024 - January 12, 2024) as a Prize car for the Icon Series Hoonigan: Tire Slayer Duality event."
Chevrolet_CapriceDonk_1971,Chevrolet Hoonigan Caprice 'DONK',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Hoonigan%20Caprice%20'DONK'/Chevrolet%20Hoonigan%20Caprice%20'DONK'%20(PerfectBlue).jpg,"Added into the game in OTA2 Update 4.8.2 and released in Season 197 (January 12, 2024 - January 19, 2024) as a ShowDown Milestone Prize car in the Icon Series Hoonigan: Burnyard Showdown."
Chevrolet_NapalmNova_1972,Chevrolet Hoonigan Napalm Nova,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Hoonigan%20Napalm%20Nova/Chevrolet%20Hoonigan%20Napalm%20Nova%20(NapalmBlack).jpg,"Added into the game in OTA Update 4.8.2 and released in Season 197 (January 12,2024 - January 24,2024) as a Prize car for the Icon Series Hoonigan: Burnyard event."
Chevrolet_HSCustomsCamaroRewardRecycled_2016,Chevrolet HS Customs ''Under Pressure'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Chevrolet/Season%20032%20-%20Chevrolet%20HS%20Customs%20'Under%20Pressure'/Chevrolet%20HS%20Customs%20''Under%20Pressure''%20(DirtyCreme).jpg,"Added into the game in Update 1.13.0 and released in Season 32 (September 7, 2017 - September 21, 2017) as a Crew Milestone car."
Chevrolet_HSCustomsCamaroReward_2016,Chevrolet HS Customs ''Under Pressure'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Season%20032%20-%20Chevrolet%20HS%20Customs%20''Under%20Pressure''/Chevrolet%20HS%20Customs%20''Under%20Pressure''%20(DirtyCreme).jpg,"Added into the game in Update 1.13.0 and released in Season 32 (September 7, 2017 - September 21, 2017) as a Crew Season car (Top 3)."
Chevrolet_KellySonBelAir_1957,Chevrolet Kelly & Son Bel Air Sport Coupe 'Executioner',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Kelly%20%26%20Son%20Bel%20Air%20Sport%20Coupe%20'Executioner'/Chevrolet%20Kelly%20%26%20Son%20Bel%20Air%20Sport%20Coupe%20'Executioner'%20(VividRedFade).jpg,"Added into the game in Update 4.7.0 and released in Season 188 (September 7, 2023 - September 15, 2023) as a Flash car in American Road Trip 3 - Masterbuilders: New York - Duality Flash."
Chevrolet_LMCorvetteC8_2020,Chevrolet Label Motorsports Corvette Stingray,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Laber%20Motorsports%20Corvette%20Stingray/Chevrolet%20Laber%20Motorsports%20Corvette%20Stingray%20(Pistachio).jpg,"Added into the game in OTA Update 5.1.0 and released in Season 209 (June 25, 2024 - July 2, 2024) as a Prize car for the CSR2 8th Anniversary event."
Chevrolet_MonteCarloRaceCarF9_1995,Chevrolet Monte Carlo (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Monte%20Carlo/Chevrolet%20Monte%20Carlo%20(Black).jpg,"Added into the game in Update 3.7.0 and released in Season 149 (March 3, 2022 - March 17, 2022) as a Prize car in the Fast and Furious: Prologue event."
Chevrolet_CamaroZL1NASCAR_2022,Chevrolet NASCAR Next Gen Camaro ZL1,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20NASCAR%20Next%20Gen%20Camaro%20ZL1/Chevrolet%20NASCAR%20Next%20Gen%20Camaro%20ZL1%20(ArcticWhite).jpg,"Added into the game in OTA Update 4.0.x and released in Season 162 (September 1, 2022 - September 15, 2022) as a ShowDown Milestone Prize car in the American Road Trip 2: Illinois ShowDown."
Chevrolet_NovaSSF9_1970,Chevrolet Nova SS (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Nova%20SS/Chevrolet%20Nova%20SS%20(SilverIce).jpg,"Added into the game in Update 3.8.0 and released in Season 153 (April 28, 2022 - May 12, 2022) as a featured paid car in the Fast and Furious 9: Showdown event."
Chevrolet_QuintinBrotherCamaroRewardRecycled_1968,Chevrolet Quintin Brothers Camaro,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Chevrolet/Season%20064%20-%20Chevrolet%20Quintin%20Brothers%20Camaro/Chevrolet%20Quintin%20Brothers%20Camaro%20(WRBBlue).jpg,"Added into the game in Update 1.23.0 and released in Season 64 (November 29, 2018 - December 13, 2018) as a Crew Milestone car. Later on, it was again a Crew Milestone Car in season 172 (January 19, 2023 - February 2, 2022)."
Chevrolet_QuintinBrotherCamaroReward_1968,Chevrolet Quintin Brothers Camaro,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Season%20064%20-%20Chevrolet%20Quintin%20Brothers%20Camaro/Chevrolet%20Quintin%20Brothers%20Camaro%20(OuterSpace).jpg,"Added into the game in Update 1.23.0 and released in Season 64 (November 29, 2018 - December 13, 2018) as a Crew Season car (Top 10 Crews). Later on, it was again a Crew Season car (Top 10 Crews) in season 172 (January 19, 2023 - February 2, 2023)."
Chevrolet_RingbrothersCamaroUSA_1969,Chevrolet Ringbrothers Camaro ''Uncle Sam'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Ringbrothers%20Camaro%20''Uncle%20Sam''/Chevrolet%20Ringbrothers%20Camaro%20''Uncle%20Sam''%20(TOTOPKGGreen).jpg,"Added into the game in Update 2.15.x and released in Season 111 (September 17, 2020 - October 1, 2020) as a featured paid car for the American Road Trip 1: San Francisco Finale event. Later on it was available for 6000 gold and it was a Prize car in a couple of other events."
Chevrolet_RingbrothersCamaro_1969,Chevrolet Ringbrothers Camaro ''Valkyrja'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Ringbrothers%20Camaro%20''Valkyrja''/Chevrolet%20Ringbrothers%20Camaro%20''Valkyrja''%20(TOTOPKGGreen).jpg,"Added into the game in Update 2.14.0 and released in Season 108 (August 6, 2020 - August 20, 2020) as a Prize car for the American Road Trip 1: Detroit Motor City event."
Chevrolet_RingbrothersPickUp_1948,Chevrolet Ringbrothers Loadmaster 'ENYO',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Ringbrothers%20Loadmaster%20'ENYO'/Chevrolet%20Ringbrothers%20Loadmaster%20'ENYO'%20(MythicBattleGreen).jpg,"Added to the game in OTA Update 4.6.0 and released in Season 194 (December 4, 2023 - December 18, 2023) as the final Prize car of American Road Trip 3 - Masterbuilders in American Road Trip 3 - Masterbuilders: Battle for Vegas."
Chevrolet_RingbrothersChevelle_1966,Chevrolet Ringbrothers Chevelle 'Recoil',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Ringbrothers%20Chevelle%20'Recoil'/Chevrolet%20Ringbrothers%20Chevelle%20'Recoil'%20(SandStorm).jpg,"Added into the game in Update 4.8.0 and released in Season 194 (November 24, 2023 - December 10, 2023) as Flash car in American Road Trip 3 - Masterbuilders: Utah."
Chevrolet_PandeMCamaroZ28_1972,Chevrolet Rocket Bunny Camaro Z28,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Rocket%20Bunny%20Camaro%20Z28/Chevrolet%20Rocket%20Bunny%20Camaro%20Z28%20(PaschaGreen).jpg,"Added into the game in OTA 2 Update 4.9.0 and released in Season 202 (March 21, 2024 - March 31, 2024) as a Prize car for the Easter Pande-Monimum Rush event."
Chevrolet_SickSecondsCamaroSS_1969,Chevrolet 'Sick Seconds 1.0' Camaro SS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20'Sick%20Second%201.0'%20Camaro%20SS/Chevrolet%20'Sick%20Second%201.0'%20Camaro%20SS%20(CopperFire).jpg,"Added into the game in Update 4.0.0 and released in Season 165 (October 13, 2022 - October 27, 2022) as a Prize car for the American Road Trip 2: New York Finale event."
Czinger_21C_2021,Czinger 21C,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Czinger/Czinger%2021C/Czinger%2021C%20(Silver).jpg,"Added into the game in OTA Update 4.0.x and released in Season 160 (August 4, 2022 - August 18, 2022) as a paid car in the American Road Trip 2: Nashville Flash event."
Czinger_21CVMax_2023,Czinger 21C V Max,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Czinger/Czinger%2021C%20V%20Max/Czinger%2021C%20V%20Max%20(GoldenStateOfMind).jpg,"Added into the game in OTA2 Update 4.8.2 and released in Season 199 (February 5, 2024 - February 17, 2024) as a Prize Car in Hyper Car Forum 3."
Devel_Sixteen_2022,Devel Sixteen,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Devel/Devel%20Sixteen/Devel%20Sixteen%20(White).jpg,"Added into the game in Update 4.2.0 and released in Season 167 (November 10, 2022 - November 24, 2022) as a paid Flash event car."
Dodge_ChargerRTF1_1970,Dodge 1970 Charger R/T (FnF-1),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20RT%201970%20F1/Dodge%20Dodge%20Charger%20RT%201970%20(PhantomBlackTri-Coat).jpg,"Added into the game in Update 1.20.0 and released in Season 53 (June 28, 2018 - July 12, 2018) as a Prize car for the Fast and Furious 1 Finale event. It had a couple of reruns thru the years."
Dodge_ChargerRTF4_1970,Dodge 1970 Charger R/T (FnF-4),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20RT%201970%20F4/Dodge%20Charger%20RT%201970%20(PhantomBlackTri-Coat).jpg,"Added into the game in Update 2.13.0 and released in Season 106 (July 9, 2020 - July 23, 2020) as a featured paid car in a Fast and Furious Finale event."
Dodge_ChallengerMoparDragPakGold_2021,Dodge Challenger MOPAR Drag Pak,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Dodge%20Challenger%20MOPAR%20Drag%20Pak/Dodge%20Challenger%20MOPAR%20Drag%20Pak%20(BrightWhite).jpg,"Added into the game in OTA Update 4.0.x and released in Season 161 (August 18, 2022 - September 1, 2022) as a featured gold star car in the American Road Trip 2: Indianapolis Duality/Duality Evolution Cups."
Dodge_ChallengerMoparDragPak_2021,Dodge Challenger MOPAR Drag Pak (Evo),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Challenger%20MOPAR%20Drag%20Pak/Dodge%20Challenger%20MOPAR%20Drag%20Pak%20(BrightWhite).jpg,"Added into the game in OTA Update 4.0.x and released in Season 161 (August 18, 2022 - September 1, 2022) as a Duality Evolution Cup Prize car in the American Road Trip 2: Indianapolis Duality/Duality Evolution Cups."
Dodge_ChallengerSRTDemonRewardRecycled_2018,Dodge Challenger SRT Demon,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Season%20063%20-%20Dodge%20Challenger%20SRT%20Demon/Dodge%20Challenger%20SRT%20Demon%20(YellowJacket)%201.jpg,"Added into the game in Update 1.23.0 and released in Season 63 (November 15, 2018 - November 29, 2018) as a Crew Milestone car."
Dodge_ChallengerSRTDemonReward_2018,Dodge Challenger SRT Demon,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Season%20063%20-%20Dodge%20Challenger%20SRT%20Demon/Dodge%20Challenger%20SRT%20Demon%20(AdrenalineRed).jpg,"Added into the game in Update 1.23.0 and released in Season 63 (November 15, 2018 - November 29, 2018) as a Crew Season car (Top 10 Crews)."
Dodge_HPE1200DemonGold_2018,Dodge Challenger SRT Demon HPE1200,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Dodge%20Challenger%20SRT%20Demon%20HPE1200/Dodge%20Challenger%20SRT%20Demon%20HPE1200%20(CompetitionBlueMatte).jpg,"Added into the game in Update 3.2.0 and released in Season 131 (June 24, 2021 - July 8, 2021) as a featured gold star car in the America Series: The Boulevard Trinity Cup."
Dodge_HPE1200Demon_2018,Dodge Challenger SRT Demon HPE1200 (Evo),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Challenger%20SRT%20Demon%20HPE1200/Dodge%20Challenger%20SRT%20Demon%20HPE1200%20(VenomBlack).jpg,"Added into the game in Update 2.5.0 and released in Season 79 (June 27, 2019 - July 11, 2019) as an Evolution Cup Prize car."
Dodge_ChallengerSRTSuperStockRewardRecycled_2021,Dodge Challenger SRT Super Stock,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Season%20148%20-%20Dodge%20Challenger%20SRT%20Super%20Stock/Dodge%20Challenger%20SRT%20Super%20Stock%20(GoMango)%201.jpg,"Added into the game in Update 3.7.0 and released in Season 148 (February 17, 2022 - March 3, 2022) as a Crew Milestone car."
Dodge_ChallengerSRTSuperStockReward_2021,Dodge Challenger SRT Super Stock,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Season%20148%20-%20Dodge%20Challenger%20SRT%20Super%20Stock/Dodge%20Challenger%20SRT%20Super%20Stock%20(F8%20Green).jpg,"Added into the game in Update 3.7.0 and released in Season 148 (February 17, 2022 - March 3, 2022) as a Crew Season car (Top 10 Crews)."
Dodge_ChargerDaytonaF6_1970,Dodge Charger Daytona (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20Daytona/Dodge%20Charger%20Daytona%20(CandyRed).jpg,"Added into the game in Update 2.13.0 and released in Season 106 (July 9, 2020 - July 23, 2020) as a Prize car for a Fast and Furious Finale event."
Dodge_ChargerDaytona_1970,Dodge Charger Daytona 'Demon' 1970,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20Daytona%20'Demon'%201970/Dodge%20Charger%20Daytona%20'Demon'%201970%20(Black).jpg,"Added into the game in OTA2 Update 5.1.0 and released in Season XXX ( - ) as a {} for the [] event."
Dodge_ChargerRTF9_1966,Dodge Charger R/T HEMI (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20RT%20Hemi/Dodge%20Charger%20RT%20Hemi%20(MatteGray).jpg,"Added into the game in Update 3.7.0 and released in Season 149 (March 3, 2022 - March 17, 2022) as a featured paid car in the Fast and Furious: Prologue event."
Dodge_ChargerTantrumF9_1970,Dodge Charger R/T 'Tantrum' (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20RT%20Tantrum/Dodge%20Charger%20RT%20Tantrum%20(Black).jpg,"Added into the game in OTA Update 3.7.x and released in Season 150 (March 17, 2022 - March 31, 2022) as a Prize car for the Fast and Furious 9: Off The Edge event."
Dodge_ChargerHellcatRedeyeRewardRecycled_2021,Dodge Charger SRT Hellcat Redeye,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Season%20143%20-%20Dodge%20Charger%20SRT%20Hellcat%20Redeye/Dodge%20Charger%20SRT%20Hellcat%20Redeye%20(Hellraisin).jpg,"Added into the game in Update 3.5.0 and released in Season 143 (December 9, 2021 - December 23, 2021) as a Crew Milestone car."
Dodge_ChargerHellcatRedeyeReward_2021,Dodge Charger SRT Hellcat Redeye,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Season%20143%20-%20Dodge%20Charger%20SRT%20Hellcat%20Redeye/Dodge%20Charger%20SRT%20Hellcat%20Redeye%20(White%20Knuckle).jpg,"Added into the game in Update 3.5.0 and released in Season 143 (December 9, 2021 - December 23, 2021) as a Crew Season car (Top 10 Crews)."
Dodge_DemonChargerF9_2018,Dodge Charger SRT Hellcat Widebody (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20SRT%20Hellcat%20Widebody/Dodge%20Charger%20SRT%20Hellcat%20Widebody%20(PitchBlack).jpg,"Added into the game in OTA Update 3.7.x and released in Season 150 (March 17, 2022 - March 31, 2022) as a featured paid car in the Fast and Furious 9: Off The Edge event."
Dodge_ChallengerSRTDemonF8_2018,Dodge Demon (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Demon/Dodge%20Demon%20(BilletSilver).jpg,"Added into the game in Update 1.12.0 and released in Season 29 (July 27, 2017 - August 10, 2017) as a paid Fast and Furious 8: The Fate Of The Furious event car."
Dodge_ChargerRTF8_1970,Dodge Ice Charger (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Ice%20Charger/Dodge%20Ice%20Charger%20(StormDust).jpg,"Added into the game in Update 1.15.0 and released in Season 38 (November 30, 2017 - December 14, 2017) as a Prize car for the Fast and Furious 8: The Fate Of The Furious, Hobb's Fury event. It was also part of the Fast and Furious 8: The Fate Of The Furious Finale event."
Dodge_WidebodyChargerF9_1968,Dodge Mid-Engine Charger R/T ''Hellacious'' (FnF),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20Hellacious/Dodge%20Charger%20Hellacious%20(VenomBlackMatte).jpg,"Added into the game in Update 3.8.0 and released in Season 153 (April 28, 2022 - May 12, 2022) as a Prize car for the Fast and Furious 9: Showdown event."
Dodge_HavocChallenger_1970,Dodge Rides By Kam Challenger ''Havoc'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Rides%20By%20Kam%20'Havoc'%20Challenger/Dodge%20Rides%20By%20Kam%20'Havoc'%20Challenger%20(RidesbyKamHuttonBrown).jpg,"Added into the game in Update 2.13.0 and released in Season 110 (September 3, 2020 - September 17, 2020) as a Prize car for the American Road Trip 1: Los Angeles Builders event."
Dodge_RingbrosChargerCAPTIV_1969,Dodge Ringbrothers Charger 'CAPTIV',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Ringbrothers%20Charger%20'CAPTIV'/Dodge%20Ringbrothers%20Charger%20'CAPTIV'%20(Pile-UpYellow).jpg,"Added into the game in OTA Update 4.7.1 and released in Season 192 (October 30, 2023 - November 05, 2023) as a Milestone Prize in American Road Trip 3 - Masterbuilders: Colorado Showdown."
Dodge_ViperACRExtremeAeroPackage_2016,Dodge Viper ACR Extreme Aero,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Dodge%20Viper%20ACR%20Extreme%20Aero/Dodge%20Viper%20ACR%20Extreme%20Aero%20(BrightWhite).jpg,"Added into the game in Update 1.13.0 and released in Season 33 (September 21, 2017 - October 5, 2017) as a Prestige Cup car. It was also part of a Fast and Furious event."
Dodge_ViperACRVoodooII_2016,Dodge Viper ACR 'Voodoo II',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Viper%20ACR%20'Voodoo%20II'/Dodge%20Viper%20ACR%20'Voodoo%20II'%20(Black).jpg,"Added into the game in Update 4.7.0 and released in Season 191/192 (October 23, 2023 - November 1, 2023) as a Halloween event Prize car.
"
Dodge_ViperGTS_1996,Dodge Viper GTS (SRII),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Viper%20GTS%20(SRII)/Dodge%20Viper%20GTS%20(SRII)%20(ViperGTSBlue).jpg,"Added into the game in OTA2 Update 5.1.0 and released in Season XXX ( - ) as a {} for the [] event."
Donkervoort_D8GTORewardRecycled_2015,Donkervoort D8 GTO,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Donkervoort/Season%20070%20-%20Donkervoort%20D8%20GTO/Donkervoort%20D8%20GTO%20(Green).jpg,"Added into the game in Update 2.2.0 and released in Season 70 (February 21, 2019 - March 7, 2019) as a Crew Milestone car."
Donkervoort_D8GTOReward_2015,Donkervoort D8 GTO Bare Naked Carbon Edition,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Donkervoort/Season%20070%20-%20Donkervoort%20D8%20GTO%20Bare%20Naked%20Carbon%20Edition/Donkervoort%20D8%20GTO%20Bare%20Naked%20Carbon%20Edition%20(GTOBareNakedCarbon).jpg,"Added into the game in Update 2.2.0 and released in Season 70 (February 21, 2019 - March 7, 2019) as a Crew Season car (Top 10 Crews)."
Ferrari_296GTB_2022,Ferrari 296 GTB,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20296%20GTB/Ferrari%20296%20GTB%20(BiancoCervino).jpg,"Added into the game in Update 4.4.0 and released in Season 176 (March 16, 2023 - March 30, 2023) as a featured gold star car in the European Invitational: Italian Royalty Duality and Duality Evolution Cups."
Ferrari_296GTSRewardRecycled_2023,Ferrari 296 GTS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20192%20-%20Ferrari%20296%20GTS/Ferrari%20296%20GTS%20(RossoCorsa)%201.jpg,"Added into the game in Update 4.7.0 and released in Season 192 (October 26, 2023 - November 2, 2023) as a Crew Milestone car."
Ferrari_296GTSReward_2023,Ferrari 296 GTS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20192%20-%20Ferrari%20296%20GTS/Ferrari%20296%20GTS%20(BluTourDeFrance).jpg,"Added into the game in Update 4.7.0 and released in Season 192 (October 26, 2023 - November 2, 2023) as a Crew Season car (Top 10)."
Ferrari_458Speciale_2014,Ferrari 458 Speciale,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20458%20Speciale/Ferrari%20458%20Speciale%20(BiancoAvus).jpg,"The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016."
